key,valor,
fail_total_city,Cidade do local com falha:,
total_township,Município de localização total:,
success_total_township,Local de sucesso município:,
fail_total_township,Município de localização com falha:,
beacause_db_err,devido a um erro de banco de dados.,
because_miss_city,por falta de localização da cidade,
because_miss_township,por causa do município de localização ausente,
csv_upload_instruction_township,"Siga os passos abaixo: <br>
1. Em seguida, prepare como o formato CSV. <a href=""https://drive.google.com/file/d/1hkLZUDt4pxIqtfPE9k5rhzf4rhK6VJit/view?usp=sharing"" target=""_blank""> amostra de arquivo csv aqui </a> <br>
2. Você pode usar o Planilhas Google para criar e exportar como separador de vírgulas.<br>
<b>Observação: o nome da cidade a ser usado no arquivo CSV do município de localização deve ser adicionado primeiro.</b>",
because_noexit_city,o nome da cidade não existe no sistema,
item_locations,Cidade do local do item,
city_existed,já existia no sistema.,
township_existed,já existia no sistema.,
err_amenity_name,Forneça o nome da comodidade,
apply_agent_noti_approve,"Parabéns, o administrador aprovou seu agente de aplicativos.",
apply_agent_noti_reject,"Desculpe, o administrador rejeitou seu agente de aplicativos. Você pode tentar aplicar novamente.",
pkg_add,Adicionar Pacote,
pkg_search,Pacote de Pesquisa,
pkg_edit,Editar Pacote,
success_pkg_edit,O pacote foi atualizado com sucesso.,
success_pkg_add,O pacote foi adicionado com sucesso.,
success_pkg_delete,O pacote foi excluído com sucesso.,
title,Título,
pkg_info,Informação do pacote,
post_count,Contagem de publicações,
pkg_select_currency,Selecione a moeda do pacote,
err_pkg_title,Forneça o título do pacote,
err_pkg_price,Forneça o preço do pacote,
err_pkg_currency,Forneça a moeda do pacote,
err_pkg_post_count,Forneça o número de contagem de postagens,
err_pkg_exit,O nome do pacote já existe no sistema,
delete_pkg_label,Excluir pacote?,
pkg_delete_confirm_message,Tem certeza de que deseja excluir este pacote?,
pkg_yes_all_label,Sim tudo,
pkg_no_only_label,Apenas Pacote,
err_pkg_bought,Desculpe,
success_pkg_bought,Pacote comprado inserido com sucesso.,
is_paid_app,"Aplicativo pago ativado? (Se esta configuração estiver ""Ligado"", este aplicativo é limitado à postagem de anúncio do usuário)",
package_module,Pacotes,
is_subcat_subscription,"Propriedade por assinatura ativada? (Se esta configuração estiver ""Ligada"", o usuário deve poder se inscrever na propriedade.)",
err_subcat_subscibe_save,Desculpe,
err_subcat_subscibe_delete,Desculpe,
success_subcat_subscribe,Propriedade de sucesso por assinatura.,
verify_agent,Agente verificado,
rating_view,Visualizar usuário de classificação,
csv_export,Exportação CSV,
Item_reports,Itens reportados,
report_search,Pesquisar item relatado,
rating_search,Usuário de classificação de pesquisa,
discount_rate_by_percentage,Taxa de desconto por porcentagem,
item_upload_config,Configurações de upload de itens,
success_item_config_edit,A configuração de upload do item foi atualizada com sucesso,
success_item_config_add,A configuração de upload do item foi adicionada com sucesso,
item_config_label,Informações de configuração de upload de item,
is_block_user,"Recurso de bloqueio ativado? (Se esta configuração estiver ""Ativada"", o usuário poderá impedir que outros usuários indesejados vejam sua postagem de anúncio.)",
open,abrir,
in_progress,em andamento,
close,Fechar,
demo_data_delete,Exclusão de dados de demonstração,
demo_data_delete_note_label,"Nota: Todos os registros de 'usuários' serão excluídos, exceto a conta de administrador.",
success_demo_data_delete,Os dados de demonstração foram excluídos com sucesso.,
btn_submit,Enviar,
admin_pwd_label,Digite a senha do administrador,
delete_demo_data,Tem certeza de excluir todos os dados de demonstração?,
admin_confirm,Digite sua senha de administrador abaixo para confirmar essas exclusões de dados de demonstração.,
err_blank_pwd,"Por favor, preencha a senha de administrador",
err_pwd_invalid,Sua senha é invalida!,
no_messages,Nenhuma mensagem recente,
no_items,Nenhum item adicionado recentemente,
no_users,Nenhum usuário adicionado recentemente,
img_all_delete,Todas as imagens relacionadas serão excluídas,
images,Imagens,
adpost_history_search,Histórico de transações de postagem do anúncio de pesquisa,
ad_post_transactions_module,Histórico de transações de postagem de anúncios,
package_name,Nome do pacote,
buy_ad_post_transactions,Histórico de transações de postagem de anúncios,
adpost_history_view,Ver histórico de transações de publicação de anúncios,
car_type_label,Tipo de carro,
car_location_label,Localização do carro,
err_image,Forneça um upload de imagem,
unenought_post_count,Contagem de postagens insuficiente,
btn_back,Costas,
topics_fe_label,Tópicos para front-end,
deeplink_generators,Geradores de links diretos,
btn_deeplink_generator,Gerar link direto,
new_item_upload_label,Novo item carregado em,
success_deeplink_generate,Deeplink foi gerado com sucesso.,
deeplink_generator_label,Gerador de links diretos,
in_app_purchases,Pagamento no aplicativo comprado,
csv_upload_instruction_propertyby,"Siga as etapas abaixo:<br>
1. Faça upload das imagens para a pasta de uploads manualmente via FTP.<br>
2. Em seguida, prepare como o formato CSV. <a href=""https://drive.google.com/file/d/1bOy1apUDZWFbmKk2O6JAJsxHqyOkaUQJ/view?usp=sharing"" target=""_blank"">Arquivo de amostra aqui</a><br>
3. Você pode usar o Google Sheet para criar e exportar como separador de vírgulas.",
total_propertyby,Propriedade total por:,
success_propertyby,Propriedade sucedida por:,
fail_propertyby,Propriedade com falha por:,
miss_propertyby_name,por causa da propriedade ausente pelo nome,
miss_propertyby_img,por causa da propriedade ausente da imagem na pasta 'uploads'.,
miss_propertyby_icon,por causa da propriedade ausente por ícone na pasta 'uploads'.,
db_err,devido a um erro de banco de dados.,
already_existed,já existe.,
unauthorize_item_edit,Você não tem permissão para atualizar um item porque não é seu item.,
not_enought_post_count,Não há contagem de postagens suficiente.,
record_not_found,10001#Desculpe,
record_no_pagination,"10001#Desculpe, não há mais registros no sistema.",
offer_rejected,Oferta rejeitada!,
make_offer,Faça oferta!,
offer_accepted,Oferta aceita!,
image,Imagem!,
about_app,Sobre o aplicativo,
api_setting,Configuração da API,
app_setting,Configuração do aplicativo,
fail_push_devices,Falha ao empurrar todos os dispositivos Android e IOS.,
fail_push_websites,Falha ao enviar todos os sites.,
push_noti_module,Notificação push,
app_version,Versão,
err_title,"Por favor, forneça o título.",
err_title_len,O comprimento do título deve ser maior que 4.,
remove_label,Remover,
all_label,Todo,
approved_label,Aprovado,
reject_label,Rejeitar,
err_icon,"Por favor, preencha o ícone de upload.",
start_upload,Iniciar envio,
cancel_upload,Cancelar upload,
add_files,Adicionar arquivos,
btn_update,Atualizar,
err,Erro,
btn_start,Começar,
btn_close,Fechar,
category,Categoria,
added,Adicionado,
disable_label,Desativar,
waiting_approval_label,Esperando aprovação,
count,Contar,
demo_dummy_refresh_hour,"Esteja ciente de que o back-end é um modo de demonstração, portanto, todos esses dados fictícios serão atualizados a cada hora.",
sys_err_occur,Ocorreu um erro de sistema. Entre em contato com o administrador do sistema.,
registered_user,Usuário Registrado,
generate_thumbnail_label,Ele irá gerar as imagens em miniatura para cada item. Observe que esse processo levará algum tempo com base em seus dados.,
max_img_upload_of_item,Upload máximo de imagem do item,
err_max_img_blank_save,Forneça o upload máximo de imagens do item.,
err_max_img_zero_save,O upload máximo de imagens do item não pode ser zero.,
err_max_img_upload,A imagem do item é máxima.,
price_format,Formato de preço,
price_format_desc,"Você precisa alterar de acordo com o formato que você precisa (por exemplo, "",##0.00"" => 2.555,00, ""##0.00"" => 2555,00 ,"".00"" => 2555,00, "",##0"" => 2.555, "",##0,0"" => 2.555,0)",
date_format,Formato de data,
google_playstore_url,URL do Google Play Store,
apple_appstore_url,URL da App App Store,
ios_appstore_id,IOS App Store ID,
default_order_time,Tempo de ordem padrão (minutos),
fb_key,Chave do Facebook,
is_show_token_id,"ID do token ativado? (Se esta configuração estiver ""Ativada"", o usuário poderá visualizar o ID do token na configuração de notificação.)",
is_show_subcategory,"Subcategoria ativada? (Se esta configuração for ""On"", a subcategoria pode ser usada no aplicativo.)",
is_use_thumbnail_as_placeholder,"Usar miniatura como configuração de espaço reservado ativado? (Se esta configuração estiver ""Ligada"", ela carregará a imagem em miniatura primeiro e depois carregará a imagem completa. Ou se essa configuração estiver ""Desativada"", ela carregará a imagem completa diretamente e para a imagem de espaço reservado será usada a imagem de espaço reservado padrão.)",
admob_section,Configuração da AdMob,
is_show_admob,"Configuração da AdMob ativada? (Se esta configuração estiver ""Ligada"", o aplicativo exibirá anúncios.)",
lang_section,Configuração de idioma,
default_language,Idioma padrão,
exclude_language,idiomas disponíveis,
exclude_lang_desc,"(Se o idioma estiver ""Ligado"", o usuário poderá usar esse idioma no aplicativo.)",
default_currency_section,Default Currency Configuration,
default_razor_currency,Moeda padrão da navalha,
is_razor_support_multi_currency,"Razor Support Multi-Moeda Ativado? (Se esta configuração estiver ""Ligada"", você pode aceitar o pagamento com lâmina em várias moedas no aplicativo.)",
default_flutter_wave_currency,Moeda padrão do Flutterwave,
login_section,Configuração de login,
show_facebook_login,"Login do Facebook ativado? (Se esta configuração estiver ""Ligada"", os usuários podem estar logados com o Facebook.)",
show_google_login,"Login do Google ativado? (Se esta configuração estiver ""Ativada"", os usuários poderão fazer login com o Google.)",
show_phone_login,"Telefone Login Ligado? (Se esta configuração estiver ""Ligada"", os usuários poderão fazer login com um número de telefone.)",
show_main_menu,"Menu principal ativado? (Se esta configuração estiver ""Ligada"", o usuário poderá visualizar a guia ""Menu Principal"" em cada loja.)",
show_special_collections,"Coleções especiais em? (Se esta configuração estiver ""Ativada"", o usuário poderá visualizar a guia ""Ofertas especiais"" em cada loja.)",
show_featured_items,"Itens em destaque ativado? (Se esta configuração estiver ""Ligada"", o usuário poderá visualizar os ""Itens em destaque"" em cada loja.)",
show_best_choice_slider,"Melhor controle deslizante de escolha? (Se esta configuração estiver ""Ativada"" quando o usuário abrir o aplicativo, o usuário poderá visualizar as coleções de melhor escolha com a visualização do controle deslizante.)",
default_loading_limit,Limite de carregamento padrão,
category_loading_limit,Limite de carga de categoria,
recent_item_loading_limit,Limite de carregamento de item recente,
popular_item_loading_limit,Limite de carregamento de item popular,
discount_item_loading_limit,Limite de carregamento de item de desconto,
feature_item_loading_limit,Limite de carregamento do item de recurso,
block_slider_loading_limit,Limite de carregamento do controle deslizante de bloco,
follower_item_loading_limit,Limite de carregamento do item seguidor,
default_limit_section,Configuração do limite padrão,
block_item_loading_limit,Limite de carregamento de item de bloco,
date_format_desc,"DD para o dia, mm para o mês, aaaya para o ano, HH durante a hora, mm durante o minuto, SS para o segundo (por exemplo, DD-MM-AAAA, HH: mm: SS)",
app_config_info_lable,Informações de configuração móvel,
loc_section,Configuração de localização,
success_mobile_edit,A configuração móvel foi atualizada com sucesso.,
success_mobile_add,A configuração móvel foi adicionada com sucesso.,
err_default_lang,"Por favor, forneça o idioma padrão.",
err_default_loading_limit_zero,O limite de carga padrão não pode ser zero.,
err_default_loading_limit,"Por favor, forneça o limite de carga padrão.",
err_category_loading_limit,"Por favor, forneça o limite de carga da categoria",
err_category_loading_limit_zero,O limite de carga de categoria não pode ser zero.,
err_collection_product_loading_limit,"Por favor, forneça o limite de carregamento do produto de coleta.",
err_collection_product_loading_limit_zero,O limite de carga do produto da coleção não pode ser zero.,
err_discount_product_loading_limit,"Por favor, forneça o limite de carga do produto com desconto.",
err_discount_product_loading_limit_zero,O limite de carga do produto com desconto não pode ser zero.,
err_feature_product_loading_limit,"Por favor, forneça o limite de carga do produto em destaque.",
err_feature_product_loading_limit_zero,O limite de carga do produto em destaque não pode ser zero.,
err_latest_product_loading_limit,"Por favor, forneça o mais recente limite de carga do produto.",
err_latest_product_loading_limit_zero,O limite mais recente de carga do produto não pode ser zero.,
err_shop_loading_limit,"Por favor, forneça o limite de carregamento da loja.",
err_shop_loading_limit_zero,O limite de carga não pode ser zero.,
err_trending_product_loading_limit,"Por favor, forneça o limite de carregamento do produto de tendência.",
err_trending_product_loading_limit_zero,O limite de carga do produto de tendência não pode ser zero.,
err_default_order_time,"Por favor, forneça o tempo de pedido padrão.",
err_default_order_time_zero,O tempo de ordem padrão (minutos) não pode ser zero.,
err_google_playstore_url,"Por favor, forneça o URL do Google Play Store.",
err_apple_appstore_url,"Por favor, forneça a URL da App App Store.",
err_ios_appstore_id,"Por favor, forneça um ID da App Store do IOS.",
err_price_format,"Por favor, forneça o formato de preço.",
err_date_format,"Por favor, forneça o formato de data.",
err_fb_key,"Por favor, forneça uma chave do facebook.",
default_lang_select,Selecione o idioma padrão,
mobile_configs,Config.,
frontend_configs,Frontend config.,
faq_pages_label,Páginas FAQ,
terms_and_conditions_label,Termos e Condições,
is_use_googlemap,Use o Google Map On?,
item_detail_view_count_for_ads,Contagem de visualização detalhada do item para anúncios,
is_show_ads_in_item_detail,É apresentar anúncios no detalhe do item?,
after_item_count_admob_once,Após a contagem de itens Admob uma vez,
is_show_admob_inside_list,O show Admob Inside List?,
blue_mark_size,Tamanho do Bluemark,
mile,Faixa de milhas para itens mais próximos,
video_duration,Duração do vídeo (milissegundos),
image_section,Seção de imagem.,
profile_image_size,Tamanho da imagem do perfil,
upload_image_size,Upload o tamanho da imagem,
chat_image_size,Tamanho da imagem de bate-papo.,
promote_section,Promover seção,
promote_first_choice_day,Promover o dia de primeira escolha ou o dia padrão,
promote_second_choice_day,Promover o dia de segunda escolha,
promote_third_choice_day,Promover o terceiro dia de escolha,
promote_fourth_choice_day,Promover quarto dia de escolha,
no_filter_with_location_on_map,Não é filtro com localização no mapa?,
is_show_owner_info,É mostrar informações do proprietário?,
frontend_config_label,Informações do Frontend Config.,
map_key,Chave do mapa,
enable_notification,Ativar notificação?,
fcm_server_key,Chave do servidor FCM.,
firebase_web_push_key_pair,Firebase Web Push Key Par,
ad_client,Cliente do anúncio,
ad_slot,Slot de anúncios,
copy_right,Direito autoral,
google_play_url,Google Play Url.,
app_store_url,URL da App Store.,
google_setting,Setting do Google.,
app_store_setting,Configuração da App Store.,
banner_src,Banner src.,
google_map,Google Map,
open_street_map,Mapa de rua aberto,
image_limit,Limite de imagem.,
success_frontend_edit,O Frontend Config foi atualizado com sucesso.,
success_frontend_add,Frontend config foi adicionado com sucesso.,
show_user_profile,Mostrar perfil de usuário?,
is_enable_video_setting,É ativar a configuração de vídeo?,
err_map,"Por favor, forneça a chave do mapa",
err_price_format,"Por favor, forneça formato de preço",
err_fcm_server_key,"Por favor, forneça a chave do servidor FCM",
err_firebase_web_push_key_pair,"Por favor, forneça par Keybase Web Push Key",
err_ad_client,"Por favor, forneça um cliente publicitário",
err_copy_right,"Por favor, forneça cópia direita",
err_google_play_url,"Por favor, forneça o URL do Google Play",
err_ad_slot,"Por favor, forneça slot para anúncios",
err_app_store_url,"Por favor, forneça URL da App Store",
err_banner_src,"Por favor, forneça banner src",
err_block_item_loading_limit_zero,O limite de carga do item de bloco não pode ser zero,
err_block_item_loading_limit,"Por favor, forneça um item de bloco carregando",
err_follower_item_loading_limit_zero,O limite de carregamento do item seguidor não pode ser zero,
err_follower_item_loading_limit,"Por favor, forneça o limite de carga do item seguidor",
err_block_slider_loading_limit_zero,O limite de carregamento deslizante de bloco não pode ser zero,
err_feature_item_loading_limit_zero,O limite de carregamento do item de recurso não pode ser zero,
err_feature_item_loading_limit,"Por favor, forneça limite de carregamento do item de recurso",
err_discount_item_loading_limit_zero,O limite de carga do item de desconto não pode ser zero,
err_discount_item_loading_limit,"Por favor, forneça limite de carga de item de desconto",
err_popular_item_loading_limit_zero,Limite de carga de item popular não pode ser zero,
err_popular_item_loading_limit,"Por favor, forneça limite popular de carga de item",
err_recent_item_loading_limit_zero,Limite de carga de item recente não pode ser zero,
err_recent_item_loading_limit,"Por favor, forneça um limite recente de carga do item",
err_item_detail_view_count_for_ads_zero,Contagem de visualização detalhada do item para anúncios não podem ser zero,
err_item_detail_view_count_for_ads,"Por favor, forneça contagem de visualização detalhada do item para anúncios",
err_after_item_count_admob_once_zero,Após a contagem de itens Admob uma vez não pode ser zero,
err_after_item_count_admob_once,"Por favor, forneça após a contagem de itens Admob uma vez",
err_profile_image_size_zero,O tamanho da imagem do perfil não pode ser zero,
err_profile_image_size,"Por favor, forneça o tamanho da imagem de perfil",
err_upload_image_size_zero,O tamanho da imagem de upload não pode ser zero,
err_upload_image_size,"Por favor, forneça o tamanho da imagem do upload",
err_blue_mark_size_zero,O tamanho do Bluemark não pode ser zero,
err_blue_mark_size,"Por favor, forneça o tamanho do Bluemark",
err_video_duration_zero,A duração de vídeo não pode ser zero,
err_video_duration,"Por favor, forneça a duração de vídeo",
err_mile_zero,Milha não pode ser zero,
err_mile,"Por favor, forneça a milha",
err_chat_image_size_zero,O tamanho da imagem do bate-papo não pode ser zero,
err_chat_image_size,"Por favor, forneça o tamanho da imagem de bate-papo",
ad_post_type,Tipo de postagem ad,
err_ad_post_type,"Por favor, forneça o tipo de postagem do anúncio.",
select_ad_post_type,Selecione o tipo de postagem do anúncio,
err_promo_cell_blank_save,"Por favor, forneça o intervalo celular promovido no.",
err_promo_cell_zero_save,O intervalo celular promovido não. não pode ser zero.,
promo_cell_interval_no,Promovido Intervalo de Célula No.,
ad_post_section,Configuração do tipo post do anúncio,
paid_items,Itens patrocinados,
promo_cell_interval_desc,(Os anúncios patrocinados ou anúncios do Google vão mostrar em todos os x não da lista.),
offline_pkg_bought_edit,Editar pacote offline comprado,
offline_pkg_bought_search,Pesquisar pacote off-line comprado,
delete_offline_pkg_label,Excluir pacote de anúncios offline comprado?,
offline_pkg_delete_message_label,Tem certeza de que deseja excluir o pacote de anúncios offline comprado?,
offline_pkg_bought_info,Informações de compra de pacote off-line,
bought_user,Usuário comprado,
currency_label,Moeda,
success_offline_pkg_delete,O pacote de anúncios offline comprado foi excluído com sucesso.,
success_offline_pkg_edit,O pacote de anúncios offline comprado foi atualizado com sucesso.,
success_offline_pkg_add,O pacote de anúncios offline comprado foi adicionado com sucesso.,
offline_paids,Solicitação de itens patrocinados offline,
offline_ad_package_bought_request,Solicitação de compra de pacote de anúncios off-line,
err_image_limit,Forneça o limite de imagens.,
err_image_limit_zero_save,O limite de imagem não pode ser zero.,
err_block_slider_loading_limit,Forneça o limite de carregamento do controle deslizante de bloco.,
err_item_detail_view_count_for_ads,Forneça a contagem de detalhes do item para anúncios.,
err_item_detail_view_count_for_ads_zero,A contagem de detalhes do item para anúncios não pode ser zero.,
err_promote_fourth_choice_day,"Por favor, forneça promover o quarto dia de escolha.",
err_promote_fourth_choice_day_zero,A promoção do quarto dia de escolha não pode ser zero.,
err_promote_first_choice_day,"Por favor, forneça promover o primeiro dia de escolha.",
err_promote_first_choice_day_zero,A promoção no dia da primeira escolha não pode ser zero.,
err_promote_second_choice_day,"Por favor, forneça promover o segundo dia de escolha.",
err_promote_second_choice_day_zero,O dia de promoção da segunda escolha não pode ser zero.,
err_promote_third_choice_day,"Por favor, forneça promover o terceiro dia de escolha.",
err_promote_third_choice_day_zero,A promoção do terceiro dia de escolha não pode ser zero.,
success_image_reorder,A imagem foi reordenada com sucesso.,
unauthorize_reorder_img_edit,Você não tem permissão para reordenar esta imagem porque não é proprietário.,
no_transaction_yet,Você não pode exportar o arquivo CSV devido a nenhuma transação.,
err_key,"Por favor, preencha a chave.",
err_key_len,O comprimento da chave deve ser maior que 4.,
org_img_size,Tamanho da imagem original,
processing_label,Em processamento,
err_photo,Por favor Carregar Foto,
posted_by_loading_limit,Postado por Limite de Carregamento,
amenities_loading_limit,Limite de carregamento de comodidades,
agent_loading_limit,Limite de carregamento do agente,
err_posted_by_loading_limit_zero,O limite postado por carregamento não pode ser zero.,
err_posted_by_loading_limit,"Por favor, forneça postado por limite de carregamento.",
err_agent_loading_limit_zero,O limite de carregamento do agente não pode ser zero.,
err_agent_loading_limit,Forneça o limite de carregamento do agente.,
err_amenities_loading_limit_zero,O limite de carregamento de amenidades não pode ser zero.,
err_amenities_loading_limit,Forneça o limite de carregamento de comodidades.,
package_app_purchase_product_id_label,ID do produto de compras do pacote no aplicativo,
package_purchase_type_label,Tipo de compras de pacote no aplicativo,
is_force_login,"O login forçado está ativado? (Se esta configuração estiver ""Ativada"", quando o aplicativo for iniciado, o usuário deverá fazer login primeiro.)",
is_language_config,"A configuração de idioma está ativada? (Se esta configuração estiver ""Ligada"", quando o aplicativo iniciar, o usuário deverá selecionar o idioma.)",
sold_out_items,Itens Esgotados,
sold_out_items_module,Itens Esgotados,
sold_out_item_view,Ver itens vendidos,
price_pkg_desc,(O campo de preço é usado apenas para outros pagamentos além do IAP (no aplicativo comprado).),
currency_pkg_desc,(O campo de moeda é usado apenas para outros pagamentos além do IAP (no aplicativo comprado).),
languages,línguas,
dashboard_label,Painel,
item_location_cities,Local do item Cidades,
item location cities,Local do item Cidades,
item_location_townships,Local do item Municípios,
item location townships,Local do item Municípios,
packages,Pacotes,
posted by,Postado por,
property by,Propriedade por,
items,Itens,
posted_by,Postado por,
property_by,Propriedade por,
item price types,Tipos de preço de item,
item_price_types,Tipos de preço de item,
paid items,Relatório de propriedade patrocinada,
blogs,Blogues,
pendings,Pendentes,
rejects,Rejeições,
disables,Desativa,
agents,Aplicar listas de agentes,
offline paids,Solicitação de itens patrocinados offline,
offline_paids,Solicitação de itens patrocinados offline,
most popular items,Itens mais populares,
most_popular_items,Itens mais populares,
view,Visão,
ratings,Classificações,
contacts,Contatos,
item_report,Relatório de itens,
item report,Relatório de itens,
transactions,Transações,
date,Encontro,
users,Usuários,
notis,Notis,
deeplink generators,Geradores de links diretos,
api_keys,Chaves de API,
api keys,Chaves de API,
appsettings,Configurações do aplicativo,
versions,Versões,
abouts,Sobre,
item_upload_configs,Configuração de upload de item,
privacy policies,Políticas de privacidade,
privacy_policies,Políticas de privacidade,
data_deletion_policies,Políticas de exclusão de dados,
data deletion policies,Políticas de exclusão de dados,
topic_label,Tema,
backend_config,Configuração de back-end,
backend config,Configuração de back-end,
paid configs,Configuração de pagamento,
offline payments,Configuração de pagamentos offline,
offline_payments,Configuração de pagamentos off-line,
in app purchase,Na compra do aplicativo,
in_app_purchase,Na compra do aplicativo,
module_groups,Configuração do nome do menu,
module groups,Configuração do nome do menu,
modules,Configuração do nome do submenu,